# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379724.txt" "SRR10379724_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379724_trimmed.bam
gene-SAOUHSC_02343	CP000253.1	2169297	2170094	-	798	SAOUHSC_02343	29063
gene-SAOUHSC_02345	CP000253.1	2170194	2171702	-	1509	SAOUHSC_02345	41764
gene-SAOUHSC_02346	CP000253.1	2171724	2172263	-	540	SAOUHSC_02346	13928
gene-SAOUHSC_02347	CP000253.1	2172263	2172784	-	522	SAOUHSC_02347	16780
gene-SAOUHSC_02349	CP000253.1	2172982	2173194	-	213	SAOUHSC_02349	11731
gene-SAOUHSC_02350	CP000253.1	2173237	2173965	-	729	SAOUHSC_02350	23893
gene-SAOUHSC_02351	CP000253.1	2173986	2174438	-	453	SAOUHSC_02351	13087
gene-SAOUHSC_02352	CP000253.1	2174506	2175633	-	1128	SAOUHSC_02352	29275
gene-SAOUHSC_02353	CP000253.1	2175657	2176286	-	630	SAOUHSC_02353	14648
gene-SAOUHSC_02354	CP000253.1	2176314	2177552	-	1239	SAOUHSC_02354	39928
gene-SAOUHSC_02355	CP000253.1	2177579	2178103	-	525	SAOUHSC_02355	14556
gene-SAOUHSC_02356	CP000253.1	2178210	2178629	-	420	SAOUHSC_02356	631
gene-SAOUHSC_02357	CP000253.1	2178626	2179723	-	1098	SAOUHSC_02357	1274
gene-SAOUHSC_02358	CP000253.1	2179756	2180508	-	753	SAOUHSC_02358	5755
gene-SAOUHSC_02359	CP000253.1	2180579	2181655	-	1077	SAOUHSC_02359	5094
gene-SAOUHSC_02360	CP000253.1	2181656	2182255	-	600	SAOUHSC_02360	2232
gene-SAOUHSC_02361	CP000253.1	2182602	2182856	-	255	SAOUHSC_02361	16836
gene-SAOUHSC_02362	CP000253.1	2182974	2184290	-	1317	SAOUHSC_02362	19742
gene-SAOUHSC_02363	CP000253.1	2184537	2185964	-	1428	SAOUHSC_02363	28735
gene-SAOUHSC_02364	CP000253.1	2186202	2186537	-	336	SAOUHSC_02364	6117
gene-SAOUHSC_02365	CP000253.1	2186626	2187885	-	1260	SAOUHSC_02365	11474
gene-SAOUHSC_02366	CP000253.1	2188351	2189211	-	861	SAOUHSC_02366	27345
gene-SAOUHSC_02367	CP000253.1	2189429	2189950	+	522	SAOUHSC_02367	1250
gene-SAOUHSC_02368	CP000253.1	2190059	2191669	-	1611	SAOUHSC_02368	9835
gene-SAOUHSC_02369	CP000253.1	2192005	2192535	-	531	SAOUHSC_02369	7665
gene-SAOUHSC_02370	CP000253.1	2192647	2193507	-	861	SAOUHSC_02370	1861
gene-SAOUHSC_A02254	CP000253.1	2193721	2193879	-	159	SAOUHSC_A02254	43
gene-SAOUHSC_02371	CP000253.1	2193931	2194734	+	804	SAOUHSC_02371	2126
gene-SAOUHSC_02372	CP000253.1	2194864	2195535	-	672	SAOUHSC_02372	4317
gene-SAOUHSC_02373	CP000253.1	2195934	2197127	-	1194	SAOUHSC_02373	2731
gene-SAOUHSC_02374	CP000253.1	2197127	2198311	-	1185	SAOUHSC_02374	2698
gene-SAOUHSC_02375	CP000253.1	2198622	2199092	+	471	SAOUHSC_02375	3177
gene-SAOUHSC_02376	CP000253.1	2199244	2199594	-	351	SAOUHSC_02376	3468
gene-SAOUHSC_02377	CP000253.1	2199608	2200909	-	1302	SAOUHSC_02377	8931
gene-SAOUHSC_02378	CP000253.1	2200893	2201021	+	129	SAOUHSC_02378	185
gene-SAOUHSC_02379	CP000253.1	2201188	2201850	-	663	SAOUHSC_02379	4422
gene-SAOUHSC_02380	CP000253.1	2202165	2202875	+	711	SAOUHSC_02380	6402
gene-SAOUHSC_02381	CP000253.1	2202996	2203439	-	444	SAOUHSC_02381	12163
gene-SAOUHSC_02382	CP000253.1	2203639	2204052	-	414	SAOUHSC_02382	1735
gene-SAOUHSC_02383	CP000253.1	2204510	2205883	-	1374	SAOUHSC_02383	6255
gene-SAOUHSC_02384	CP000253.1	2206555	2206785	-	231	SAOUHSC_02384	919
gene-SAOUHSC_02385	CP000253.1	2206816	2207673	-	858	SAOUHSC_02385	3689
gene-SAOUHSC_02386	CP000253.1	2207609	2207833	-	225	SAOUHSC_02386	606
gene-SAOUHSC_02387	CP000253.1	2208190	2208855	-	666	SAOUHSC_02387	4884
gene-SAOUHSC_02388	CP000253.1	2209007	2209327	+	321	SAOUHSC_02388	313
gene-SAOUHSC_02389	CP000253.1	2209329	2210309	+	981	SAOUHSC_02389	1614
gene-SAOUHSC_02390	CP000253.1	2210575	2211666	+	1092	SAOUHSC_02390	13511
gene-SAOUHSC_02391	CP000253.1	2212109	2212213	-	105	SAOUHSC_02391	11869
gene-SAOUHSC_02392	CP000253.1	2212638	2212841	-	204	SAOUHSC_02392	365
gene-SAOUHSC_02393	CP000253.1	2212900	2214036	-	1137	SAOUHSC_02393	1052
gene-SAOUHSC_02394	CP000253.1	2214325	2214417	+	93	SAOUHSC_02394	26
gene-SAOUHSC_A02273	CP000253.1	2214493	2214651	+	159	SAOUHSC_A02273	178
gene-SAOUHSC_02396	CP000253.1	2215122	2215979	-	858	SAOUHSC_02396	3577
gene-SAOUHSC_02397	CP000253.1	2216047	2216829	-	783	SAOUHSC_02397	1561
gene-SAOUHSC_02399	CP000253.1	2217061	2218866	-	1806	SAOUHSC_02399	8822
gene-SAOUHSC_02400	CP000253.1	2219547	2221085	+	1539	SAOUHSC_02400	4974
gene-SAOUHSC_02401	CP000253.1	2221120	2223252	+	2133	SAOUHSC_02401	6260
gene-SAOUHSC_02402	CP000253.1	2223264	2223698	+	435	SAOUHSC_02402	2633
gene-SAOUHSC_02403	CP000253.1	2223698	2224804	+	1107	SAOUHSC_02403	6170
gene-SAOUHSC_02404	CP000253.1	2225123	2232559	-	7437	SAOUHSC_02404	2035
gene-SAOUHSC_02405	CP000253.1	2232836	2234191	-	1356	SAOUHSC_02405	7455
gene-SAOUHSC_02406	CP000253.1	2234218	2235150	-	933	SAOUHSC_02406	2825
gene-SAOUHSC_02407	CP000253.1	2235152	2235961	-	810	SAOUHSC_02407	3032
gene-SAOUHSC_02409	CP000253.1	2236150	2237058	-	909	SAOUHSC_02409	6099
gene-SAOUHSC_02410	CP000253.1	2237284	2238486	+	1203	SAOUHSC_02410	775
gene-SAOUHSC_02411	CP000253.1	2238622	2238726	+	105	SAOUHSC_02411	25
gene-SAOUHSC_T00037	CP000253.1	2238714	2238789	-	76	SAOUHSC_T00037	0
gene-SAOUHSC_02412	CP000253.1	2238752	2238868	-	117	SAOUHSC_02412	0
gene-SAOUHSC_T00017	CP000253.1	2238793	2238867	-	75	SAOUHSC_T00017	0
gene-SAOUHSC_T00058	CP000253.1	2238877	2238960	-	84	SAOUHSC_T00058	119
gene-SAOUHSC_T00061	CP000253.1	2238990	2239065	-	76	SAOUHSC_T00061	79
gene-SAOUHSC_T00020	CP000253.1	2239073	2239144	-	72	SAOUHSC_T00020	17
gene-SAOUHSC_T00010	CP000253.1	2239146	2239220	-	75	SAOUHSC_T00010	74
gene-SAOUHSC_R00015	CP000253.1	2239231	2239345	-	115	SAOUHSC_R00015	2
gene-SAOUHSC_R00010	CP000253.1	2239418	2242340	-	2923	SAOUHSC_R00010	1109
gene-SAOUHSC_T00029	CP000253.1	2242631	2242707	-	77	SAOUHSC_T00029	492
gene-SAOUHSC_R0005	CP000253.1	2242800	2244356	-	1557	SAOUHSC_R0005	302
gene-SAOUHSC_02416	CP000253.1	2244539	2244724	-	186	SAOUHSC_02416	7
gene-SAOUHSC_02417	CP000253.1	2244932	2245819	-	888	SAOUHSC_02417	4876
gene-SAOUHSC_02418	CP000253.1	2246027	2247469	-	1443	SAOUHSC_02418	4120
gene-SAOUHSC_02419	CP000253.1	2247791	2248264	-	474	SAOUHSC_02419	1176
gene-SAOUHSC_02420	CP000253.1	2248363	2249706	-	1344	SAOUHSC_02420	1649
gene-SAOUHSC_02422	CP000253.1	2249883	2250566	-	684	SAOUHSC_02422	3656
gene-SAOUHSC_02423	CP000253.1	2250585	2251772	-	1188	SAOUHSC_02423	9642
gene-SAOUHSC_02424	CP000253.1	2251816	2252331	-	516	SAOUHSC_02424	3757
gene-SAOUHSC_02425	CP000253.1	2252508	2252768	+	261	SAOUHSC_02425	19360
gene-SAOUHSC_02426	CP000253.1	2252900	2254093	-	1194	SAOUHSC_02426	993
gene-SAOUHSC_02427	CP000253.1	2254506	2255474	-	969	SAOUHSC_02427	948
gene-SAOUHSC_02428	CP000253.1	2255471	2256502	-	1032	SAOUHSC_02428	903
gene-SAOUHSC_02430	CP000253.1	2256514	2257497	-	984	SAOUHSC_02430	2965
gene-SAOUHSC_02432	CP000253.1	2257663	2257788	+	126	SAOUHSC_02432	12
gene-SAOUHSC_02433	CP000253.1	2257889	2258959	-	1071	SAOUHSC_02433	1927
gene-SAOUHSC_02434	CP000253.1	2258966	2260723	-	1758	SAOUHSC_02434	4591
gene-SAOUHSC_02435	CP000253.1	2260710	2261903	-	1194	SAOUHSC_02435	400
gene-SAOUHSC_02436	CP000253.1	2262005	2263981	+	1977	SAOUHSC_02436	2229
gene-SAOUHSC_02437	CP000253.1	2264437	2265237	+	801	SAOUHSC_02437	105
gene-SAOUHSC_02438	CP000253.1	2265255	2265554	+	300	SAOUHSC_02438	42
gene-SAOUHSC_02440	CP000253.1	2265717	2266061	+	345	SAOUHSC_02440	41
gene-SAOUHSC_02441	CP000253.1	2266097	2266606	-	510	SAOUHSC_02441	339979
gene-SAOUHSC_02442	CP000253.1	2266669	2266908	-	240	SAOUHSC_02442	65964
gene-SAOUHSC_02443	CP000253.1	2266921	2267457	-	537	SAOUHSC_02443	159791
gene-SAOUHSC_02444	CP000253.1	2267632	2269194	-	1563	SAOUHSC_02444	42458
gene-SAOUHSC_02445	CP000253.1	2269501	2270502	-	1002	SAOUHSC_02445	1467
gene-SAOUHSC_02447	CP000253.1	2270736	2271737	-	1002	SAOUHSC_02447	5346
gene-SAOUHSC_02448	CP000253.1	2272020	2272904	-	885	SAOUHSC_02448	2035
gene-SAOUHSC_02449	CP000253.1	2273155	2274567	-	1413	SAOUHSC_02449	633
gene-SAOUHSC_02450	CP000253.1	2274585	2276297	-	1713	SAOUHSC_02450	489
gene-SAOUHSC_02451	CP000253.1	2276303	2276614	-	312	SAOUHSC_02451	22
gene-SAOUHSC_02452	CP000253.1	2276636	2277616	-	981	SAOUHSC_02452	57
gene-SAOUHSC_02453	CP000253.1	2277620	2278552	-	933	SAOUHSC_02453	75
gene-SAOUHSC_02454	CP000253.1	2278565	2279080	-	516	SAOUHSC_02454	43
gene-SAOUHSC_02455	CP000253.1	2279096	2279524	-	429	SAOUHSC_02455	36
gene-SAOUHSC_02456	CP000253.1	2279892	2280683	-	792	SAOUHSC_02456	2159
gene-SAOUHSC_02457	CP000253.1	2280889	2281629	+	741	SAOUHSC_02457	1309
gene-SAOUHSC_A02331	CP000253.1	2281666	2281827	+	162	SAOUHSC_A02331	228
gene-SAOUHSC_02458	CP000253.1	2281920	2282528	-	609	SAOUHSC_02458	186
gene-SAOUHSC_02459	CP000253.1	2282790	2282915	-	126	SAOUHSC_02459	78
gene-SAOUHSC_02460	CP000253.1	2283135	2283983	-	849	SAOUHSC_02460	2785
gene-SAOUHSC_02461	CP000253.1	2284053	2284469	-	417	SAOUHSC_02461	869
gene-SAOUHSC_02462	CP000253.1	2284713	2284880	+	168	SAOUHSC_02462	15
gene-SAOUHSC_02463	CP000253.1	2284877	2287300	+	2424	SAOUHSC_02463	915
gene-SAOUHSC_02464	CP000253.1	2287360	2288214	-	855	SAOUHSC_02464	1080
gene-SAOUHSC_02465	CP000253.1	2288425	2289240	-	816	SAOUHSC_02465	880
gene-SAOUHSC_02466	CP000253.1	2289534	2289959	+	426	SAOUHSC_02466	7190
gene-SAOUHSC_02467	CP000253.1	2290323	2291027	-	705	SAOUHSC_02467	635
gene-SAOUHSC_02468	CP000253.1	2291064	2292728	-	1665	SAOUHSC_02468	1151
gene-SAOUHSC_02469	CP000253.1	2292961	2293200	+	240	SAOUHSC_02469	104
gene-SAOUHSC_02470	CP000253.1	2293182	2293364	-	183	SAOUHSC_02470	536
gene-SAOUHSC_02471	CP000253.1	2293918	2295324	-	1407	SAOUHSC_02471	1254
gene-SAOUHSC_02472	CP000253.1	2295453	2296589	-	1137	SAOUHSC_02472	1930
gene-SAOUHSC_02473	CP000253.1	2296590	2296682	-	93	SAOUHSC_02473	0
gene-SAOUHSC_02474	CP000253.1	2296639	2297334	-	696	SAOUHSC_02474	1921
gene-SAOUHSC_02475	CP000253.1	2297395	2297688	-	294	SAOUHSC_02475	422
gene-SAOUHSC_02476	CP000253.1	2297685	2298782	-	1098	SAOUHSC_02476	395
gene-SAOUHSC_A02350	CP000253.1	2298943	2299110	+	168	SAOUHSC_A02350	5
gene-SAOUHSC_02477	CP000253.1	2299327	2299725	-	399	SAOUHSC_02477	30015
gene-SAOUHSC_02478	CP000253.1	2299739	2300176	-	438	SAOUHSC_02478	19423
gene-SAOUHSC_02480	CP000253.1	2300416	2301219	-	804	SAOUHSC_02480	2961
gene-SAOUHSC_02481	CP000253.1	2301224	2302030	-	807	SAOUHSC_02481	1968
gene-SAOUHSC_02482	CP000253.1	2302020	2302880	-	861	SAOUHSC_02482	3420
gene-SAOUHSC_02483	CP000253.1	2302877	2303686	-	810	SAOUHSC_02483	2916
gene-SAOUHSC_02484	CP000253.1	2304224	2304592	-	369	SAOUHSC_02484	17936
gene-SAOUHSC_02485	CP000253.1	2304609	2305553	-	945	SAOUHSC_02485	63461
gene-SAOUHSC_02486	CP000253.1	2305628	2306017	-	390	SAOUHSC_02486	21071
gene-SAOUHSC_02487	CP000253.1	2306041	2306406	-	366	SAOUHSC_02487	21173
gene-SAOUHSC_02488	CP000253.1	2306429	2306542	-	114	SAOUHSC_02488	9570
gene-SAOUHSC_02489	CP000253.1	2306574	2306792	-	219	SAOUHSC_02489	12472
gene-SAOUHSC_02490	CP000253.1	2306985	2307632	-	648	SAOUHSC_02490	49047
gene-SAOUHSC_02491	CP000253.1	2307649	2308941	-	1293	SAOUHSC_02491	81726
gene-SAOUHSC_02492	CP000253.1	2308941	2309381	-	441	SAOUHSC_02492	27321
gene-SAOUHSC_02493	CP000253.1	2309398	2309577	-	180	SAOUHSC_02493	14368
gene-SAOUHSC_02494	CP000253.1	2309594	2310094	-	501	SAOUHSC_02494	36509
gene-SAOUHSC_02495	CP000253.1	2310115	2310474	-	360	SAOUHSC_02495	26472
gene-SAOUHSC_02496	CP000253.1	2310505	2311041	-	537	SAOUHSC_02496	27740
gene-SAOUHSC_02498	CP000253.1	2311066	2311464	-	399	SAOUHSC_02498	25457
gene-SAOUHSC_02499	CP000253.1	2311496	2311666	-	171	SAOUHSC_02499	12847
gene-SAOUHSC_02500	CP000253.1	2311704	2312243	-	540	SAOUHSC_02500	30079
gene-SAOUHSC_02501	CP000253.1	2312270	2312587	-	318	SAOUHSC_02501	23489
gene-SAOUHSC_02502	CP000253.1	2312623	2312991	-	369	SAOUHSC_02502	24055
gene-SAOUHSC_02503	CP000253.1	2313023	2313286	-	264	SAOUHSC_02503	17104
gene-SAOUHSC_02504	CP000253.1	2313310	2313519	-	210	SAOUHSC_02504	8791
gene-SAOUHSC_02505	CP000253.1	2313509	2313943	-	435	SAOUHSC_02505	23809
gene-SAOUHSC_02506	CP000253.1	2313946	2314599	-	654	SAOUHSC_02506	36149
gene-SAOUHSC_02507	CP000253.1	2314623	2314976	-	354	SAOUHSC_02507	15314
gene-SAOUHSC_02508	CP000253.1	2315005	2315283	-	279	SAOUHSC_02508	22187
gene-SAOUHSC_02509	CP000253.1	2315350	2316183	-	834	SAOUHSC_02509	71745
gene-SAOUHSC_02510	CP000253.1	2316216	2316491	-	276	SAOUHSC_02510	13591
gene-SAOUHSC_02511	CP000253.1	2316491	2317114	-	624	SAOUHSC_02511	30702
gene-SAOUHSC_02512	CP000253.1	2317141	2317803	-	663	SAOUHSC_02512	35397
gene-SAOUHSC_02515	CP000253.1	2318496	2318885	+	390	SAOUHSC_02515	1061
gene-SAOUHSC_02516	CP000253.1	2319077	2320255	-	1179	SAOUHSC_02516	6842
gene-SAOUHSC_02517	CP000253.1	2320524	2322659	-	2136	SAOUHSC_02517	4276
gene-SAOUHSC_02518	CP000253.1	2322685	2322780	-	96	SAOUHSC_02518	9
gene-SAOUHSC_02519	CP000253.1	2322846	2323733	+	888	SAOUHSC_02519	1782
gene-SAOUHSC_02520	CP000253.1	2323914	2324777	+	864	SAOUHSC_02520	4282
gene-SAOUHSC_02521	CP000253.1	2324894	2325025	-	132	SAOUHSC_02521	922
gene-SAOUHSC_02522	CP000253.1	2325196	2326086	-	891	SAOUHSC_02522	1166
gene-SAOUHSC_02523	CP000253.1	2326237	2326401	+	165	SAOUHSC_02523	395
gene-SAOUHSC_02524	CP000253.1	2326646	2326963	+	318	SAOUHSC_02524	1731
gene-SAOUHSC_02525	CP000253.1	2327150	2330317	-	3168	SAOUHSC_02525	9882
gene-SAOUHSC_02527	CP000253.1	2330434	2331699	-	1266	SAOUHSC_02527	6192
gene-SAOUHSC_02528	CP000253.1	2332088	2332339	+	252	SAOUHSC_02528	469
gene-SAOUHSC_02529	CP000253.1	2332331	2333095	-	765	SAOUHSC_02529	1767
gene-SAOUHSC_02530	CP000253.1	2333257	2333697	+	441	SAOUHSC_02530	163
gene-SAOUHSC_02531	CP000253.1	2333690	2334901	+	1212	SAOUHSC_02531	358
gene-SAOUHSC_02532	CP000253.1	2335005	2335355	-	351	SAOUHSC_02532	616
gene-SAOUHSC_02533	CP000253.1	2335481	2335651	+	171	SAOUHSC_02533	154
gene-SAOUHSC_02534	CP000253.1	2335708	2335851	-	144	SAOUHSC_02534	120
gene-SAOUHSC_02535	CP000253.1	2335823	2335942	-	120	SAOUHSC_02535	39
gene-SAOUHSC_02536	CP000253.1	2336046	2337068	-	1023	SAOUHSC_02536	4247
gene-SAOUHSC_02537	CP000253.1	2337088	2337687	-	600	SAOUHSC_02537	1560
gene-SAOUHSC_02538	CP000253.1	2337694	2337927	-	234	SAOUHSC_02538	330
gene-SAOUHSC_02540	CP000253.1	2337933	2338379	-	447	SAOUHSC_02540	987
gene-SAOUHSC_02541	CP000253.1	2338393	2338878	-	486	SAOUHSC_02541	785
gene-SAOUHSC_02542	CP000253.1	2338875	2340134	-	1260	SAOUHSC_02542	1634
gene-SAOUHSC_02543	CP000253.1	2340197	2340691	+	495	SAOUHSC_02543	2726
gene-SAOUHSC_02544	CP000253.1	2340693	2341199	-	507	SAOUHSC_02544	686
gene-SAOUHSC_02545	CP000253.1	2341230	2342234	-	1005	SAOUHSC_02545	1457
gene-SAOUHSC_02546	CP000253.1	2342404	2343009	-	606	SAOUHSC_02546	1114
gene-SAOUHSC_02547	CP000253.1	2343010	2343681	-	672	SAOUHSC_02547	1534
gene-SAOUHSC_02549	CP000253.1	2343695	2344477	-	783	SAOUHSC_02549	1480
gene-SAOUHSC_02550	CP000253.1	2344767	2345564	+	798	SAOUHSC_02550	2361
gene-SAOUHSC_02551	CP000253.1	2345736	2346506	-	771	SAOUHSC_02551	787
gene-SAOUHSC_02552	CP000253.1	2346578	2347132	-	555	SAOUHSC_02552	405
gene-SAOUHSC_02553	CP000253.1	2347253	2348194	-	942	SAOUHSC_02553	489
gene-SAOUHSC_02554	CP000253.1	2348593	2349501	-	909	SAOUHSC_02554	5281
gene-SAOUHSC_02555	CP000253.1	2349715	2349891	-	177	SAOUHSC_02555	233
gene-SAOUHSC_02556	CP000253.1	2350014	2350880	-	867	SAOUHSC_02556	428
gene-SAOUHSC_02557	CP000253.1	2351097	2351987	-	891	SAOUHSC_02557	251
gene-SAOUHSC_02558	CP000253.1	2352262	2352564	+	303	SAOUHSC_02558	37
gene-SAOUHSC_02559	CP000253.1	2352578	2352988	+	411	SAOUHSC_02559	48
gene-SAOUHSC_02561	CP000253.1	2352985	2354700	+	1716	SAOUHSC_02561	517
gene-SAOUHSC_02562	CP000253.1	2354713	2355165	+	453	SAOUHSC_02562	229
gene-SAOUHSC_02563	CP000253.1	2355158	2355847	+	690	SAOUHSC_02563	266
gene-SAOUHSC_02564	CP000253.1	2355860	2356474	+	615	SAOUHSC_02564	457
gene-SAOUHSC_02565	CP000253.1	2356474	2357310	+	837	SAOUHSC_02565	598
gene-SAOUHSC_02566	CP000253.1	2357499	2357846	-	348	SAOUHSC_02566	15761
gene-SAOUHSC_02567	CP000253.1	2358144	2358323	+	180	SAOUHSC_02567	59
gene-SAOUHSC_02568	CP000253.1	2358274	2358600	-	327	SAOUHSC_02568	2462
gene-SAOUHSC_02569	CP000253.1	2358664	2359407	-	744	SAOUHSC_02569	2214
gene-SAOUHSC_02570	CP000253.1	2359433	2361388	-	1956	SAOUHSC_02570	7201
gene-SAOUHSC_02571	CP000253.1	2361998	2362801	+	804	SAOUHSC_02571	12769
gene-SAOUHSC_02572	CP000253.1	2362818	2363060	-	243	SAOUHSC_02572	45685
gene-SAOUHSC_02573	CP000253.1	2363234	2364634	-	1401	SAOUHSC_02573	11965
gene-SAOUHSC_02574	CP000253.1	2364729	2365811	-	1083	SAOUHSC_02574	11406
gene-SAOUHSC_02575	CP000253.1	2366059	2366481	+	423	SAOUHSC_02575	1387
gene-SAOUHSC_02576	CP000253.1	2366718	2367218	+	501	SAOUHSC_02576	1193
gene-SAOUHSC_A02445	CP000253.1	2367266	2367523	+	258	SAOUHSC_A02445	45
gene-SAOUHSC_02577	CP000253.1	2367580	2368533	+	954	SAOUHSC_02577	9714
gene-SAOUHSC_02579	CP000253.1	2368625	2369749	-	1125	SAOUHSC_02579	2440
gene-SAOUHSC_02580	CP000253.1	2370060	2370698	-	639	SAOUHSC_02580	4289
gene-SAOUHSC_A02450	CP000253.1	2370858	2371091	-	234	SAOUHSC_A02450	353
gene-SAOUHSC_02581	CP000253.1	2371319	2371792	-	474	SAOUHSC_02581	12169
gene-SAOUHSC_02582	CP000253.1	2371792	2374746	-	2955	SAOUHSC_02582	60092
gene-SAOUHSC_02583	CP000253.1	2375348	2376271	-	924	SAOUHSC_02583	5749
gene-SAOUHSC_02584	CP000253.1	2376428	2377225	-	798	SAOUHSC_02584	2498
gene-SAOUHSC_02585	CP000253.1	2377610	2378302	+	693	SAOUHSC_02585	3200
gene-SAOUHSC_02586	CP000253.1	2378658	2378972	+	315	SAOUHSC_02586	90
gene-SAOUHSC_02587	CP000253.1	2378949	2379686	-	738	SAOUHSC_02587	559
gene-SAOUHSC_02588	CP000253.1	2379510	2380064	+	555	SAOUHSC_02588	37
gene-SAOUHSC_02589	CP000253.1	2380509	2381381	+	873	SAOUHSC_02589	7262
gene-SAOUHSC_02590	CP000253.1	2381768	2383147	-	1380	SAOUHSC_02590	14854
gene-SAOUHSC_02591	CP000253.1	2383427	2383783	+	357	SAOUHSC_02591	1443
gene-SAOUHSC_02592	CP000253.1	2383780	2383965	+	186	SAOUHSC_02592	987
gene-SAOUHSC_02593	CP000253.1	2384061	2384252	-	192	SAOUHSC_02593	859
gene-SAOUHSC_02594	CP000253.1	2384263	2384898	-	636	SAOUHSC_02594	2339
gene-SAOUHSC_02595	CP000253.1	2384973	2385890	-	918	SAOUHSC_02595	2628
gene-SAOUHSC_02596	CP000253.1	2386157	2386687	+	531	SAOUHSC_02596	440
gene-SAOUHSC_02597	CP000253.1	2386753	2388357	-	1605	SAOUHSC_02597	3433
gene-SAOUHSC_02599	CP000253.1	2388687	2389451	+	765	SAOUHSC_02599	710
gene-SAOUHSC_02600	CP000253.1	2389509	2390015	-	507	SAOUHSC_02600	3072
gene-SAOUHSC_02601	CP000253.1	2390182	2391393	-	1212	SAOUHSC_02601	2342
gene-SAOUHSC_02602	CP000253.1	2391278	2391637	+	360	SAOUHSC_02602	1538
gene-SAOUHSC_02603	CP000253.1	2391720	2392289	-	570	SAOUHSC_02603	630
gene-SAOUHSC_02604	CP000253.1	2392776	2393657	-	882	SAOUHSC_02604	18539
gene-SAOUHSC_02605	CP000253.1	2393768	2394889	-	1122	SAOUHSC_02605	1604
gene-SAOUHSC_02606	CP000253.1	2395166	2396404	-	1239	SAOUHSC_02606	853
gene-SAOUHSC_02607	CP000253.1	2396404	2398065	-	1662	SAOUHSC_02607	527
gene-SAOUHSC_02608	CP000253.1	2398225	2399109	+	885	SAOUHSC_02608	505
gene-SAOUHSC_02609	CP000253.1	2399531	2399950	+	420	SAOUHSC_02609	113
gene-SAOUHSC_02610	CP000253.1	2400206	2401141	-	936	SAOUHSC_02610	13126
gene-SAOUHSC_02611	CP000253.1	2401431	2402690	+	1260	SAOUHSC_02611	4112
gene-SAOUHSC_02612	CP000253.1	2402756	2403442	-	687	SAOUHSC_02612	2374
gene-SAOUHSC_02613	CP000253.1	2403616	2404269	+	654	SAOUHSC_02613	2278
gene-SAOUHSC_A02483	CP000253.1	2404293	2404481	+	189	SAOUHSC_A02483	231
gene-SAOUHSC_02614	CP000253.1	2404505	2405524	-	1020	SAOUHSC_02614	2928
gene-SAOUHSC_02615	CP000253.1	2405554	2405880	-	327	SAOUHSC_02615	1546
gene-SAOUHSC_02616	CP000253.1	2405929	2406114	-	186	SAOUHSC_02616	13
gene-SAOUHSC_02618	CP000253.1	2406098	2407330	-	1233	SAOUHSC_02618	812
gene-SAOUHSC_02619	CP000253.1	2407323	2408222	-	900	SAOUHSC_02619	209
gene-SAOUHSC_02620	CP000253.1	2408453	2409100	-	648	SAOUHSC_02620	548
gene-SAOUHSC_02621	CP000253.1	2409499	2410107	+	609	SAOUHSC_02621	408
gene-SAOUHSC_02622	CP000253.1	2410444	2411652	+	1209	SAOUHSC_02622	779
gene-SAOUHSC_02623	CP000253.1	2411700	2412749	-	1050	SAOUHSC_02623	4559
gene-SAOUHSC_02624	CP000253.1	2412780	2413727	-	948	SAOUHSC_02624	2026
gene-SAOUHSC_02625	CP000253.1	2413824	2414315	+	492	SAOUHSC_02625	1438
gene-SAOUHSC_02626	CP000253.1	2414312	2414731	+	420	SAOUHSC_02626	2088
gene-SAOUHSC_02627	CP000253.1	2414839	2415741	-	903	SAOUHSC_02627	3502
gene-SAOUHSC_02628	CP000253.1	2415967	2416605	+	639	SAOUHSC_02628	2889
gene-SAOUHSC_02629	CP000253.1	2416851	2418782	-	1932	SAOUHSC_02629	22032
gene-SAOUHSC_02630	CP000253.1	2418795	2419442	-	648	SAOUHSC_02630	7711
gene-SAOUHSC_02631	CP000253.1	2419563	2420114	+	552	SAOUHSC_02631	1031
gene-SAOUHSC_02632	CP000253.1	2420344	2420631	-	288	SAOUHSC_02632	356
gene-SAOUHSC_02633	CP000253.1	2420613	2421551	-	939	SAOUHSC_02633	956
gene-SAOUHSC_02634	CP000253.1	2421661	2421789	-	129	SAOUHSC_02634	9
gene-SAOUHSC_02635	CP000253.1	2421820	2423202	-	1383	SAOUHSC_02635	2782
gene-SAOUHSC_A02503	CP000253.1	2423112	2423381	+	270	SAOUHSC_A02503	50
gene-SAOUHSC_02636	CP000253.1	2423442	2423618	-	177	SAOUHSC_02636	4636
gene-SAOUHSC_02637	CP000253.1	2423661	2423897	-	237	SAOUHSC_02637	3897
gene-SAOUHSC_02638	CP000253.1	2424092	2425060	+	969	SAOUHSC_02638	7409
gene-SAOUHSC_A02505	CP000253.1	2425299	2425460	-	162	SAOUHSC_A02505	58
gene-SAOUHSC_02639	CP000253.1	2425635	2425991	+	357	SAOUHSC_02639	85
gene-SAOUHSC_02640	CP000253.1	2426131	2426796	-	666	SAOUHSC_02640	206
gene-SAOUHSC_02641	CP000253.1	2426796	2427851	-	1056	SAOUHSC_02641	154
